user_id,product_id,product_name,category,product_description,rating,price
84,59,Novel,Home,Novel for Home category with premium quality and smart features,4,778.45
156,49,Novel,Sports,Novel for Sports category with premium quality and smart features,5,939.75
147,77,Watch,Electronics,Watch for Electronics category with premium quality and smart features,1,457.09
11,32,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,1,562.12
133,7,Sneakers,Home,Sneakers for Home category with premium quality and smart features,4,404.06
78,37,Headphones,Toys,Headphones for Toys category with premium quality and smart features,4,301.48
14,67,Backpack,Books,Backpack for Books category with premium quality and smart features,4,99.54
129,15,Camera,Books,Camera for Books category with premium quality and smart features,5,938.46
179,70,Novel,Books,Novel for Books category with premium quality and smart features,4,330.23
7,23,Perfume,Toys,Perfume for Toys category with premium quality and smart features,2,883.72
24,33,Keyboard,Sports,Keyboard for Sports category with premium quality and smart features,2,721.19
32,12,Keyboard,Fashion,Keyboard for Fashion category with premium quality and smart features,4,637.73
22,68,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,5,615.95
41,49,Smartphone,Groceries,Smartphone for Groceries category with premium quality and smart features,2,913.13
145,20,Blender,Books,Blender for Books category with premium quality and smart features,2,187.08
183,7,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,3,732.86
115,37,Laptop,Books,Laptop for Books category with premium quality and smart features,2,960.83
1,80,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,4,502.65
128,70,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,4,245.5
151,61,Novel,Toys,Novel for Toys category with premium quality and smart features,4,88.61
154,1,Football,Home,Football for Home category with premium quality and smart features,5,285.33
161,72,Smartphone,Home,Smartphone for Home category with premium quality and smart features,2,156.77
168,45,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,1,670.33
155,39,Football,Sports,Football for Sports category with premium quality and smart features,1,58.54
107,23,Gaming Mouse,Books,Gaming Mouse for Books category with premium quality and smart features,3,614.98
178,77,Backpack,Books,Backpack for Books category with premium quality and smart features,5,366.59
10,12,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,3,898.55
18,55,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,4,143.2
178,36,Watch,Sports,Watch for Sports category with premium quality and smart features,4,529.4
179,27,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,5,732.43
162,68,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,5,934.55
181,37,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,3,267.06
148,80,Football,Sports,Football for Sports category with premium quality and smart features,2,618.15
128,67,Backpack,Toys,Backpack for Toys category with premium quality and smart features,2,884.83
60,38,Smartphone,Home,Smartphone for Home category with premium quality and smart features,1,33.75
161,16,Camera,Home,Camera for Home category with premium quality and smart features,5,999.0
106,6,Cookware,Sports,Cookware for Sports category with premium quality and smart features,5,807.98
55,2,Keyboard,Home,Keyboard for Home category with premium quality and smart features,3,261.87
18,40,Watch,Beauty,Watch for Beauty category with premium quality and smart features,5,330.68
2,15,Cookware,Sports,Cookware for Sports category with premium quality and smart features,4,727.15
158,4,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,3,835.49
173,62,Camera,Toys,Camera for Toys category with premium quality and smart features,1,649.2
124,20,Football,Toys,Football for Toys category with premium quality and smart features,5,896.97
119,53,Blender,Electronics,Blender for Electronics category with premium quality and smart features,5,306.35
186,41,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,5,688.64
91,9,Sneakers,Books,Sneakers for Books category with premium quality and smart features,1,345.76
97,69,Perfume,Books,Perfume for Books category with premium quality and smart features,5,395.67
153,15,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,3,712.74
70,53,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,2,377.87
78,28,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,1,380.47
10,26,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,5,34.69
124,65,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,3,924.4
188,68,Camera,Beauty,Camera for Beauty category with premium quality and smart features,3,151.86
26,67,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,1,464.77
183,67,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,3,933.01
176,77,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,4,890.29
27,67,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,5,760.91
164,27,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,2,293.7
137,41,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,1,279.93
41,36,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,5,564.03
27,27,Watch,Sports,Watch for Sports category with premium quality and smart features,3,278.34
181,37,Headphones,Home,Headphones for Home category with premium quality and smart features,1,318.26
87,70,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,2,38.7
173,7,Novel,Fashion,Novel for Fashion category with premium quality and smart features,1,95.26
101,23,Perfume,Toys,Perfume for Toys category with premium quality and smart features,3,319.32
51,69,Football,Fashion,Football for Fashion category with premium quality and smart features,4,572.11
24,60,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,3,687.63
182,60,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,2,152.28
158,34,Novel,Sports,Novel for Sports category with premium quality and smart features,2,702.62
171,43,Backpack,Sports,Backpack for Sports category with premium quality and smart features,4,39.96
122,15,Backpack,Sports,Backpack for Sports category with premium quality and smart features,4,847.31
73,45,Watch,Books,Watch for Books category with premium quality and smart features,1,411.63
183,14,Watch,Sports,Watch for Sports category with premium quality and smart features,1,794.51
137,60,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,4,246.19
63,71,Backpack,Books,Backpack for Books category with premium quality and smart features,4,75.4
54,76,Camera,Groceries,Camera for Groceries category with premium quality and smart features,4,571.54
88,70,Headphones,Home,Headphones for Home category with premium quality and smart features,1,741.97
183,74,Laptop,Toys,Laptop for Toys category with premium quality and smart features,5,600.11
84,72,Blender,Fashion,Blender for Fashion category with premium quality and smart features,4,184.41
104,9,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,773.63
98,42,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,1,99.63
36,75,Camera,Electronics,Camera for Electronics category with premium quality and smart features,2,664.27
116,69,Novel,Beauty,Novel for Beauty category with premium quality and smart features,5,582.15
51,27,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,5,796.4
174,39,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,3,990.39
150,2,Blender,Groceries,Blender for Groceries category with premium quality and smart features,2,853.98
16,48,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,5,822.55
92,15,Blender,Beauty,Blender for Beauty category with premium quality and smart features,1,242.89
180,76,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,3,714.66
